"","valor_alfa","valor_beta","valor_omega","valor_gamma","valor_rho","valor_mu","valor_psi","maximo","tiempo_maximo","tiempo_mayor_infectados"
"143",34.1653761221096,20.876276306808,26.9710585242137,73.4881771728396,20.4372080974281,68.0953447008505,16.8902217876166,35.7039035935395,0.01,0.01
"144",0.474255275912583,62.8503933781758,32.9465370625257,48.3396706171334,10.1967600174248,84.594941791147,99.9295489629731,0.0973868055836081,0.01,0.01
"145",70.8649291656911,25.7239643950015,38.536484958604,42.0931759290397,16.8942544376478,7.70591818727553,16.3220629794523,222.0735266214,0.01,0.01
"146",31.3151800306514,28.1455304240808,60.7776348013431,35.3398747742176,42.3704912420362,63.0887460429221,89.9064969271421,0.00917405609939872,0.01,0.01
"147",79.8866028431803,21.4857785496861,39.6840497851372,47.3556330893189,32.2828481439501,25.8637535385787,7.75843078736216,96.9283021327662,0.01,0.01
"148",4.46348360273987,22.5842410931364,44.1692692693323,96.4106102474034,5.49178533256054,91.8949596583843,13.5741717647761,537.288047831783,0.01,0.01
"149",99.5797509560362,10.2873324183747,46.1475847056136,68.9112216699868,36.5073512773961,83.1320531666279,79.2586349183694,0.023515440502764,0.01,0.01
"150",25.3627263009548,90.9905932145193,65.8690816257149,75.5004131933674,29.0050207870081,36.6905813571066,97.3978709662333,0.0264524831668258,0.01,0.01
"151",13.3134117117152,73.0517893563956,65.8876144792885,86.6987205343321,27.8578798985109,88.9562009833753,5.31646565068513,200.560456118197,0.01,0.01
"152",5.04488337319344,60.0610942812636,99.1696309065446,81.9143377710134,37.0683876564726,92.7905959775671,20.1166125480086,0.636465150347016,0.01,0.01
"153",50.5398382665589,5.84505612496287,32.7226697001606,16.0519338678569,78.0764743918553,95.5379944760352,48.5741268377751,0.00414599895625268,0.01,0.01
"154",26.131584472023,74.3906490271911,96.6908820671961,3.884606808424,26.6413719160482,15.8947515301406,77.8534342767671,0.00185084724351291,0.01,0.01
"155",4.36907887924463,49.5304531883448,9.47307369206101,66.4231127826497,63.9826342463493,47.501139016822,86.5610292414203,0.0118561398385834,0.02,0.01
